sex,fnlwgt,race,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,education,workclass,,income,age
Male,51985,White,9,Never-married,Craft-repair,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,21
Male,48121,White,10,Married-civ-spouse,Other-service,Husband,White,0,0,25,United-States,Some-college,State-gov,,<=50K,22
Female,234807,White,13,Divorced,Exec-managerial,Unmarried,White,7430,0,45,United-States,Bachelors,Private,,>50K,37
Male,65324,White,15,Never-married,Prof-specialty,Not-in-family,White,0,0,55,United-States,Prof-school,Federal-gov,,>50K,39
Male,302149,Asian-Pac-Islander,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,0,0,40,India,Bachelors,Private,,<=50K,30
Male,168403,White,13,Never-married,Prof-specialty,Not-in-family,White,0,1741,40,United-States,Bachelors,Private,,<=50K,25
Female,159897,Black,10,Never-married,Exec-managerial,Unmarried,Black,0,0,40,United-States,Some-college,Private,,<=50K,26
Male,416338,White,13,Never-married,Sales,Not-in-family,White,0,0,50,United-States,Bachelors,Private,,<=50K,43
Female,370615,White,9,Widowed,Adm-clerical,Unmarried,White,0,0,60,United-States,HS-grad,Private,,<=50K,59
Female,219371,White,9,Married-spouse-absent,Adm-clerical,Unmarried,White,0,0,40,Jamaica,HS-grad,Private,,<=50K,27
Male,120970,Black,6,Married-civ-spouse,Craft-repair,Husband,Black,0,0,40,United-States,10th,Private,,>50K,55
Male,22966,White,10,Never-married,Other-service,Own-child,White,0,0,12,Canada,Some-college,Private,,<=50K,20
Female,34541,White,11,Never-married,Prof-specialty,Not-in-family,White,0,0,36,Canada,Assoc-voc,Private,,<=50K,25
Male,191027,White,12,Separated,Other-service,Not-in-family,White,0,0,40,United-States,Assoc-acdm,Private,,<=50K,28
Male,107458,White,13,Never-married,Sales,Not-in-family,White,0,0,50,United-States,Bachelors,Private,,<=50K,29
Male,121832,White,7,Married-civ-spouse,Sales,Husband,White,0,0,40,United-States,11th,Private,,>50K,60
Female,233825,White,13,Married-civ-spouse,Prof-specialty,Wife,White,15024,0,50,United-States,Bachelors,Local-gov,,>50K,37
Female,73839,White,7,Divorced,Sales,Own-child,White,0,0,40,United-States,11th,Private,,<=50K,25
Male,109165,White,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,60,United-States,Some-college,Private,,<=50K,27
Male,103063,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Bachelors,State-gov,,>50K,50
Male,29762,White,10,Married-civ-spouse,Farming-fishing,Husband,White,5013,0,70,United-States,Some-college,Self-emp-not-inc,,<=50K,41
Male,111979,White,4,Married-civ-spouse,Craft-repair,Husband,White,0,0,47,United-States,7th-8th,Private,,<=50K,46
Female,150125,Black,11,Divorced,Other-service,Unmarried,Black,0,0,40,United-States,Assoc-voc,Private,,<=50K,35
Male,301853,White,10,Never-married,?,Own-child,White,0,0,40,United-States,Some-college,?,,<=50K,21
Female,296738,White,7,Separated,?,Not-in-family,White,6849,0,60,United-States,11th,?,,<=50K,35
Male,118001,Black,9,Never-married,Handlers-cleaners,Not-in-family,Black,0,0,40,United-States,HS-grad,Private,,<=50K,40
Male,149337,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Bachelors,Private,,>50K,49
Female,36601,White,13,Never-married,Prof-specialty,Not-in-family,White,0,0,50,United-States,Bachelors,Private,,<=50K,29
Female,118600,White,13,Divorced,Prof-specialty,Unmarried,White,0,625,40,United-States,Bachelors,Local-gov,,<=50K,43
Male,279272,Black,12,Never-married,Transport-moving,Not-in-family,Black,0,0,60,United-States,Assoc-acdm,Private,,<=50K,39
Male,181020,#NAME?,9,Never-married,Handlers-cleaners,Own-child,#NAME?,0,0,60,United-States,HS-grad,Private,,<=50K,35
Male,165998,White,10,Married-civ-spouse,Machine-op-inspct,Husband,White,0,0,40,United-States,Some-college,Private,,<=50K,#NAME?
Male,218136,Black,10,Never-married,Handlers-cleaners,Not-in-family,Black,0,0,40,Outlying-US(Guam-USVI-etc),Some-college,Private,,<=50K,25
Female,182200,White,9,Never-married,Machine-op-inspct,Own-child,White,0,0,30,United-States,HS-grad,Self-emp-inc,,<=50K,20
Female,39363,White,10,Divorced,Other-service,Unmarried,White,0,0,10,?,Some-college,Private,,<=50K,46
Male,140001,White,13,Never-married,Exec-managerial,Not-in-family,White,0,0,40,United-States,Bachelors,Private,,<=50K,24
Male,193260,Asian-Pac-Islander,13,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,0,0,30,India,Bachelors,Private,,<=50K,29
Male,191243,White,10,Never-married,Other-service,Own-child,White,0,0,40,United-States,Some-college,Private,,<=50K,21
Female,207887,White,13,Divorced,Exec-managerial,Other-relative,White,0,0,50,United-States,Bachelors,Federal-gov,,<=50K,37
Male,211450,White,9,Never-married,Adm-clerical,Own-child,White,0,0,40,United-States,HS-grad,Federal-gov,,<=50K,43
Female,184759,White,9,Never-married,Adm-clerical,Not-in-family,White,0,0,26,United-States,HS-grad,Private,,<=50K,19
Male,197836,White,9,Married-civ-spouse,Sales,Husband,White,0,0,45,United-States,HS-grad,Private,,<=50K,47
Male,232308,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,45,United-States,HS-grad,Private,,>50K,61
Male,189888,White,12,Never-married,?,Not-in-family,White,0,0,55,United-States,Assoc-acdm,?,,<=50K,21
Male,301614,White,9,Married-civ-spouse,Other-service,Husband,White,0,0,60,United-States,HS-grad,Private,,<=50K,35
Male,146674,Black,6,Married-civ-spouse,Handlers-cleaners,Husband,Black,0,0,40,United-States,10th,Private,,<=50K,60
Female,225291,#NAME?,10,Never-married,Adm-clerical,Not-in-family,#NAME?,0,0,40,United-States,Some-college,Private,,<=50K,27
Male,148509,Asian-Pac-Islander,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,0,0,35,India,Bachelors,Local-gov,,<=50K,57
Male,136413,White,2,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,1st-4th,Private,,<=50K,56
Female,126060,White,9,Never-married,Exec-managerial,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,27
Female,73064,Black,4,Married-civ-spouse,Machine-op-inspct,Wife,Black,0,0,35,United-States,7th-8th,Private,,<=50K,47
Male,#NAME?,White,9,Never-married,Other-service,Not-in-family,White,0,0,30,United-States,HS-grad,Private,,<=50K,19
Female,33035,White,8,Divorced,Other-service,Unmarried,White,0,0,30,United-States,12th,Self-emp-not-inc,,<=50K,28
Male,193494,White,6,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,United-States,10th,Private,,<=50K,43
Female,147440,White,10,Divorced,Exec-managerial,Not-in-family,White,0,0,35,United-States,Some-college,Local-gov,,<=50K,63
Male,153131,White,10,Never-married,?,Own-child,White,0,0,40,United-States,Some-college,?,,<=50K,22
Female,64671,Asian-Pac-Islander,9,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,0,0,40,Philippines,HS-grad,Private,,<=50K,25
Male,225399,White,9,Never-married,Machine-op-inspct,Own-child,White,8614,0,40,United-States,HS-grad,Self-emp-not-inc,,>50K,35
Female,174391,White,9,Never-married,Handlers-cleaners,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,20
Male,377757,White,6,Married-civ-spouse,Sales,Husband,White,0,0,70,United-States,10th,Private,,<=50K,48
Female,364310,Black,13,Never-married,Prof-specialty,Not-in-family,Black,0,0,40,Germany,Bachelors,Local-gov,,<=50K,30
Male,110643,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Bachelors,Private,,>50K,31
Female,70240,Asian-Pac-Islander,9,Never-married,Sales,Own-child,Asian-Pac-Islander,0,0,24,Philippines,HS-grad,Private,,<=50K,20
Male,32694,White,14,Married-civ-spouse,Prof-specialty,Husband,White,0,0,50,United-States,Masters,State-gov,,>50K,57
Female,95047,White,11,Married-civ-spouse,Adm-clerical,Wife,White,7688,0,44,United-States,Assoc-voc,Private,,>50K,41
Female,264936,White,9,Divorced,Adm-clerical,Other-relative,White,0,0,40,United-States,HS-grad,Private,,<=50K,33
Male,367329,White,11,Married-civ-spouse,Farming-fishing,Husband,White,0,0,40,United-States,Assoc-voc,Private,,<=50K,27
Male,56026,White,9,Married-civ-spouse,Farming-fishing,Husband,White,0,0,60,United-States,HS-grad,Private,,>50K,34
Male,186452,White,6,Never-married,Craft-repair,Not-in-family,White,0,0,30,United-States,10th,Private,,<=50K,22
Female,125417,Black,12,Married-civ-spouse,Exec-managerial,Wife,Black,0,0,40,United-States,Assoc-acdm,Private,,>50K,50
Male,242082,#NAME?,#NAME?,Married-civ-spouse,Prof-specialty,Husband,#NAME?,0,0,45,United-States,?,Self-emp-not-inc,,>50K,40
Male,31023,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,51,United-States,HS-grad,Private,,<=50K,37
Male,397346,#NAME?,12,Divorced,?,Not-in-family,#NAME?,0,0,40,United-States,Assoc-acdm,?,,<=50K,40
Male,424079,White,14,Married-civ-spouse,Exec-managerial,Husband,White,15024,0,55,United-States,Masters,Private,,>50K,53
Male,108947,White,10,Married-civ-spouse,Machine-op-inspct,Husband,White,7688,0,40,United-States,Some-college,Self-emp-not-inc,,>50K,38
Male,261979,White,9,Never-married,Prof-specialty,Not-in-family,White,0,0,40,United-States,HS-grad,State-gov,,<=50K,25
Male,55507,Black,9,Married-civ-spouse,Craft-repair,Husband,Black,0,0,40,United-States,HS-grad,Private,,<=50K,51
Male,291407,Black,8,Never-married,?,Own-child,Black,0,0,40,United-States,12th,?,,<=50K,22
Male,353358,White,10,Never-married,Other-service,Own-child,White,0,0,16,United-States,Some-college,Private,,<=50K,18
Male,67339,White,7,Married-civ-spouse,Handlers-cleaners,Husband,White,7688,0,40,United-States,11th,Private,,>50K,41
Female,235109,White,9,Never-married,Adm-clerical,Unmarried,White,0,0,40,United-States,HS-grad,Private,,<=50K,33
Female,208180,White,13,Never-married,Sales,Not-in-family,White,0,0,40,United-States,Bachelors,Private,,<=50K,33
#NAME?,423561,White,10,Married-civ-spouse,Transport-moving,Husband,White,0,0,40,United-States,Some-college,State-gov,,<=50K,67
Male,145290,White,9,Married-civ-spouse,Exec-managerial,Husband,White,0,2415,50,United-States,HS-grad,Self-emp-not-inc,,>50K,47
Male,403671,White,10,Never-married,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,Some-college,Private,,<=50K,24
Male,49325,White,4,Married-civ-spouse,Other-service,Husband,White,0,0,40,United-States,7th-8th,Local-gov,,<=50K,32
Female,370494,White,9,Never-married,Other-service,Unmarried,White,0,0,40,Mexico,HS-grad,Private,,<=50K,29
Male,267012,White,11,Never-married,Sales,Not-in-family,White,0,0,45,United-States,Assoc-voc,Private,,<=50K,25
Female,191856,White,10,Divorced,Adm-clerical,Not-in-family,White,0,0,40,United-States,Some-college,Private,,<=50K,33
Male,80445,White,13,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Bachelors,Private,,<=50K,55
Male,379798,#NAME?,10,Married-civ-spouse,Sales,Husband,#NAME?,0,0,40,United-States,Some-college,Private,,>50K,31
Male,168387,White,14,Married-civ-spouse,Prof-specialty,Husband,White,0,0,50,United-States,Masters,Local-gov,,<=50K,32
Male,301948,White,9,Never-married,Protective-serv,Own-child,White,34095,0,3,United-States,HS-grad,Private,,<=50K,18
Female,274809,White,9,Divorced,Adm-clerical,Unmarried,White,0,0,50,United-States,HS-grad,Private,,<=50K,36
Female,233193,White,9,Widowed,Adm-clerical,Not-in-family,White,0,0,27,United-States,HS-grad,Private,,<=50K,58
Male,299635,White,14,Married-civ-spouse,Exec-managerial,Husband,White,0,1902,50,United-States,Masters,Private,,>50K,34
Male,236396,#NAME?,7,Never-married,Handlers-cleaners,Not-in-family,#NAME?,0,0,40,United-States,11th,Private,,<=50K,19
Female,688355,Black,9,Never-married,Adm-clerical,Unmarried,Black,0,0,40,United-States,HS-grad,Private,,<=50K,21
Male,37019,White,9,Never-married,Farming-fishing,Not-in-family,White,0,0,50,United-States,HS-grad,Self-emp-inc,,<=50K,36
Female,148015,Black,13,Married-civ-spouse,Prof-specialty,Wife,Black,15024,0,40,United-States,Bachelors,Private,,>50K,37
Female,122975,Black,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,0,0,21,Trinadad&Tobago,HS-grad,Private,,<=50K,43
Male,349795,White,13,Married-civ-spouse,Protective-serv,Husband,White,0,0,40,United-States,Bachelors,State-gov,,<=50K,52
Female,229846,White,11,Divorced,Other-service,Not-in-family,White,0,0,40,?,Assoc-voc,Private,,<=50K,48
Female,108945,White,10,Divorced,Prof-specialty,Unmarried,White,0,0,38,United-States,Some-college,Private,,<=50K,#NAME?
Male,237498,White,9,Never-married,Other-service,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,22
Male,188872,White,3,Divorced,Transport-moving,Unmarried,White,6497,0,40,United-States,5th-6th,Private,,<=50K,57
Female,324019,White,12,Never-married,Adm-clerical,Not-in-family,White,0,0,40,United-States,Assoc-acdm,Private,,<=50K,37
Female,82488,Asian-Pac-Islander,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,0,0,38,United-States,Some-college,Private,,<=50K,39
Male,206964,White,10,Married-civ-spouse,Sales,Husband,White,0,0,40,United-States,Some-college,Private,,>50K,54
Male,37088,White,12,Never-married,Other-service,Not-in-family,White,0,0,40,United-States,Assoc-acdm,Private,,<=50K,27
Female,152540,White,9,Never-married,Adm-clerical,Not-in-family,White,0,0,35,United-States,HS-grad,Private,,<=50K,21
Female,143554,White,10,Separated,Adm-clerical,Not-in-family,White,0,0,38,United-States,Some-college,Private,,<=50K,65
Female,126242,White,10,Married-civ-spouse,Other-service,Wife,White,0,0,40,United-States,Some-college,Private,,<=50K,30
Female,127185,White,5,Never-married,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,9th,Private,,<=50K,22
Male,164018,White,13,Married-civ-spouse,Sales,Husband,White,4064,0,50,United-States,Bachelors,Private,,<=50K,26
Male,210184,White,7,Separated,Craft-repair,Own-child,White,0,0,40,United-States,11th,Private,,<=50K,25
Female,117528,White,11,Married-civ-spouse,?,Wife,White,0,0,40,United-States,Assoc-voc,?,,>50K,35
Male,124973,White,11,Married-civ-spouse,Exec-managerial,Husband,White,15024,0,50,United-States,Assoc-voc,Private,,>50K,47
Male,182117,White,12,Never-married,Other-service,Own-child,White,0,0,60,United-States,Assoc-acdm,Private,,<=50K,23
Male,220049,Black,9,Married-civ-spouse,Sales,Husband,Black,0,0,40,United-States,HS-grad,Private,,>50K,42
Male,247975,Asian-Pac-Islander,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,0,0,30,United-States,Some-college,Self-emp-not-inc,,<=50K,39
Male,50164,White,16,Married-civ-spouse,Exec-managerial,Husband,White,0,0,60,United-States,Doctorate,Private,,>50K,55
Female,123160,Asian-Pac-Islander,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,10,China,Masters,State-gov,,<=50K,24
Male,219962,White,13,Married-civ-spouse,Machine-op-inspct,Husband,White,7298,0,40,?,Bachelors,Self-emp-inc,,>50K,46
Male,79324,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Private,,>50K,53
Female,129100,Black,7,Separated,Other-service,Unmarried,Black,0,0,60,United-States,11th,Private,,<=50K,44
Female,210275,#NAME?,9,Separated,Transport-moving,Unmarried,#NAME?,0,0,40,United-States,HS-grad,Private,,<=50K,40
Male,189462,White,10,Married-civ-spouse,Craft-repair,Husband,White,7688,0,40,United-States,Some-college,Private,,>50K,48
Female,171114,#NAME?,11,Separated,Adm-clerical,Unmarried,#NAME?,0,0,35,United-States,Assoc-voc,Private,,<=50K,26
Female,201799,White,9,Never-married,Sales,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,22
Female,200426,White,9,Married-civ-spouse,?,Wife,White,0,0,12,United-States,HS-grad,?,,<=50K,35
Female,24395,White,10,Never-married,?,Unmarried,White,0,0,20,United-States,Some-college,?,,<=50K,20
Female,191149,White,9,Divorced,Exec-managerial,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,43
Female,34173,White,9,Married-civ-spouse,Other-service,Wife,White,0,0,25,United-States,HS-grad,Local-gov,,<=50K,37
Male,350979,Asian-Pac-Islander,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,0,0,40,Laos,HS-grad,Private,,<=50K,30
Male,147314,Amer-Indian-Eskimo,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,0,0,50,United-States,HS-grad,Private,,<=50K,41
Male,136081,White,15,Married-civ-spouse,Prof-specialty,Husband,White,0,0,60,United-States,Prof-school,Private,,>50K,38
Male,232894,Black,5,Married-civ-spouse,?,Husband,Black,0,0,40,United-States,9th,?,,<=50K,77
Male,373403,White,9,Married-civ-spouse,Farming-fishing,Husband,White,0,0,50,United-States,HS-grad,Self-emp-not-inc,,<=50K,42
Male,120601,Black,9,Never-married,Transport-moving,Own-child,Black,0,0,40,United-States,HS-grad,Private,,<=50K,20
Female,130926,White,13,Divorced,Adm-clerical,Not-in-family,White,3674,0,40,United-States,Bachelors,Private,,<=50K,36
Male,72338,Asian-Pac-Islander,11,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,0,0,40,United-States,Assoc-voc,Federal-gov,,<=50K,32
Male,129624,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Bachelors,Private,,>50K,27
Male,328697,White,10,Divorced,Protective-serv,Other-relative,White,0,0,45,United-States,Some-college,State-gov,,<=50K,25
Male,191196,White,14,Never-married,Exec-managerial,Not-in-family,White,0,0,40,United-States,Masters,Private,,<=50K,40
Male,191117,White,7,Never-married,?,Own-child,White,0,0,25,United-States,11th,?,,<=50K,18
Male,110243,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,45,United-States,Bachelors,Private,,>50K,49
Female,181580,White,7,Never-married,Other-service,Own-child,White,0,0,16,United-States,11th,Private,,<=50K,17
Female,89030,White,9,Never-married,Sales,Unmarried,White,0,0,40,United-States,HS-grad,Private,,<=50K,29
Male,345493,Asian-Pac-Islander,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,99999,0,55,Taiwan,Prof-school,Private,,>50K,47
Male,277700,White,10,Separated,Handlers-cleaners,Own-child,White,0,0,45,United-States,Some-college,Self-emp-not-inc,,<=50K,24
Male,198478,White,4,Married-civ-spouse,?,Husband,White,0,0,24,United-States,7th-8th,?,,<=50K,58
Male,250679,White,9,Never-married,Craft-repair,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,29
Female,168837,White,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,24,Canada,Some-college,Private,,>50K,45
Male,142675,White,8,Married-civ-spouse,Craft-repair,Husband,White,0,0,50,United-States,12th,Private,,<=50K,30
Male,299050,White,10,Never-married,Adm-clerical,Own-child,White,0,0,20,United-States,Some-college,Private,,<=50K,19
Male,107833,White,6,Married-civ-spouse,Transport-moving,Husband,White,0,1485,40,United-States,10th,Private,,>50K,59
Female,121958,White,4,Married-spouse-absent,Other-service,Unmarried,White,0,0,30,United-States,7th-8th,Private,,<=50K,47
Male,282948,Black,10,Married-civ-spouse,Tech-support,Husband,Black,3137,0,40,United-States,Some-college,Private,,<=50K,41
Male,176683,White,12,Never-married,Prof-specialty,Own-child,White,0,0,40,France,Assoc-acdm,Private,,<=50K,28
